latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
9.42149,-63.17977,329.29,1.35,1.15,2025-03-11,0122,T,100,6.1NRT,294.44,39.13,N
9.43338,-63.16943,308.96,1.35,1.15,2025-03-11,0122,T,76,6.1NRT,293.72,11.09,N
9.54176,-63.05975,332.22,1.32,1.14,2025-03-11,0122,T,100,6.1NRT,294.37,46.18,N
9.54003,-63.07146,346.6,1.32,1.14,2025-03-11,0122,T,100,6.1NRT,295.48,81.54,N
9.53829,-63.08318,312.8,1.33,1.14,2025-03-11,0122,T,86,6.1NRT,294.04,15.59,N
9.55178,-63.06131,322.77,1.32,1.14,2025-03-11,0122,T,100,6.1NRT,293.91,28.98,N
9.55006,-63.07302,315.75,1.32,1.14,2025-03-11,0122,T,92,6.1NRT,293.91,18.68,N
9.36779,-64.52965,306.27,1.69,1.28,2025-03-11,0122,T,66,6.1NRT,292.63,11.85,N
9.38792,-64.54811,311.68,1.69,1.28,2025-03-11,0122,T,82,6.1NRT,293.55,19.27,N
9.55999,-63.62966,322.85,1.44,1.19,2025-03-11,0122,T,100,6.1NRT,295.11,32.38,N
9.56776,-63.62418,307.93,1.44,1.19,2025-03-11,0122,T,72,6.1NRT,294.56,10.97,N
9.56579,-63.63687,321.07,1.44,1.19,2025-03-11,0122,T,100,6.1NRT,294.76,29.42,N
9.67908,-63.03359,305.34,1.31,1.14,2025-03-11,0122,T,63,6.1NRT,293.72,7.95,N
9.64166,-63.55835,370.44,1.42,1.18,2025-03-11,0122,T,100,6.1NRT,296.25,193.02,N
9.63977,-63.57095,356.72,1.42,1.18,2025-03-11,0122,T,100,6.1NRT,295.94,126.52,N
9.61684,-63.72353,356.87,1.46,1.19,2025-03-11,0122,T,100,6.1NRT,296.93,132.86,N
9.6149,-63.73643,324.75,1.46,1.2,2025-03-11,0122,T,100,6.1NRT,294.6,36.09,N
9.65579,-63.53473,328.23,1.42,1.18,2025-03-11,0122,T,100,6.1NRT,295.5,41.04,N
9.65017,-63.57242,333.94,1.42,1.18,2025-03-11,0122,T,100,6.1NRT,295.24,53.4,N
9.64828,-63.58506,312.96,1.43,1.18,2025-03-11,0122,T,86,6.1NRT,294.91,15.49,N
9.65303,-63.62466,370.1,1.44,1.19,2025-03-11,0122,T,100,6.1NRT,296.9,194.56,N
9.65112,-63.63748,328.48,1.44,1.19,2025-03-11,0122,T,100,6.1NRT,294.98,42.04,N
9.74285,-63.42736,304.95,1.39,1.17,2025-03-11,0122,T,62,6.1NRT,294.59,7.44,N
9.7354,-63.47685,307.39,1.4,1.17,2025-03-11,0122,T,71,6.1NRT,295.12,9.18,N
9.77663,-63.27147,309.66,1.35,1.15,2025-03-11,0122,T,78,6.1NRT,294.22,12.09,N
9.51617,-66.88416,307.03,2.57,1.54,2025-03-11,0122,T,69,6.1NRT,294.04,20.85,N
9.99418,-64.13026,300.63,1.54,1.22,2025-03-11,0122,T,31,6.1NRT,287.39,9.6,N
9.37748,-68.25671,306.33,3.34,1.72,2025-03-11,0122,T,23,6.1NRT,294.76,25.1,N
9.44756,-67.91966,309.89,3.13,1.68,2025-03-11,0122,T,78,6.1NRT,293.69,37.58,N
9.39256,-68.25927,317.8,3.34,1.72,2025-03-11,0122,T,95,6.1NRT,295.48,71.09,N
9.40764,-68.26183,321.99,3.34,1.72,2025-03-11,0122,T,100,6.1NRT,295.19,93.41,N
9.4029,-68.29121,311.76,3.35,1.73,2025-03-11,0122,T,20,6.1NRT,294.47,43.25,N
9.44771,-67.92651,306.33,3.13,1.68,2025-03-11,0122,T,66,6.1NRT,293.69,26.36,N
9.39019,-68.26573,312.73,3.34,1.72,2025-03-11,0122,T,65,6.1NRT,295.27,48.91,N
9.40527,-68.26826,326.35,3.34,1.72,2025-03-11,0122,T,100,6.1NRT,295.31,123.91,N
10.05371,-64.85983,317.78,1.74,1.29,2025-03-11,0122,T,96,6.1NRT,294.74,30.43,N
10.05129,-64.87521,307.12,1.75,1.3,2025-03-11,0122,T,52,6.1NRT,294.18,12.03,N
10.06262,-64.87733,306.96,1.75,1.3,2025-03-11,0122,T,16,6.1NRT,294.56,11,N
10.06021,-64.8927,316.44,1.75,1.3,2025-03-11,0122,T,93,6.1NRT,294.56,27.39,N
9.40149,-69.2195,304.01,3.97,1.85,2025-03-11,0122,T,57,6.1NRT,293.59,29.2,N
9.91055,-66.16283,305.1,2.22,1.44,2025-03-11,0122,T,63,6.1NRT,293.8,17.87,N
9.91077,-66.1693,305.68,2.22,1.44,2025-03-11,0122,T,65,6.1NRT,293.72,19.49,N
9.40859,-69.2272,307.69,3.97,1.85,2025-03-11,0122,T,72,6.1NRT,293.58,47.46,N
9.88022,-66.59913,303.73,2.41,1.5,2025-03-11,0122,T,38,6.1NRT,292.58,14.66,N
9.88987,-66.62273,303.58,2.42,1.5,2025-03-11,0122,T,54,6.1NRT,292.41,14.98,N
9.43352,-69.37476,318.44,4.08,1.87,2025-03-11,0122,T,97,6.1NRT,293.33,114.01,N
9.44581,-69.34613,307,4.05,1.87,2025-03-11,0124,T,70,6.1NRT,293.24,44.77,N
9.43966,-69.38096,314.36,4.08,1.87,2025-03-11,0124,T,89,6.1NRT,293.1,86.81,N
9.60591,-69.0919,316.6,3.85,1.83,2025-03-11,0124,T,93,6.1NRT,294.03,93.38,N
9.6003,-69.12548,314.36,3.87,1.83,2025-03-11,0124,T,89,6.1NRT,293.63,81.17,N
9.59813,-69.09688,321.13,3.85,1.83,2025-03-11,0124,T,100,6.1NRT,294.16,123.54,N
9.59227,-69.13042,306.11,3.87,1.83,2025-03-11,0124,T,67,6.1NRT,293.64,39.3,N
9.98176,-67.10374,306.3,2.63,1.56,2025-03-11,0124,T,68,6.1NRT,291.15,27.11,N
-10.39772,-47.98383,306.8,2.71,1.58,2025-03-11,0117,T,69,6.1NRT,284.79,32.59,N
47.76559,121.808,316.24,1,1,2025-03-11,0156,T,77,6.1NRT,281.22,17.02,D
47.53939,122.46622,301.51,1,1,2025-03-11,0156,T,47,6.1NRT,280.34,6.52,D
47.60371,121.96146,304.22,1,1,2025-03-11,0156,T,58,6.1NRT,279.46,8.86,D
47.58706,122.07735,302.29,1,1,2025-03-11,0156,T,49,6.1NRT,281.09,7.13,D
47.5852,122.09023,307.13,1,1,2025-03-11,0156,T,65,6.1NRT,281.77,9.93,D
47.40419,122.44357,300.64,1,1,2025-03-11,0156,T,40,6.1NRT,284.1,4.17,D
47.02197,123.76775,305.38,1.05,1.02,2025-03-11,0156,T,58,6.1NRT,276.37,9.4,D
47.22724,122.32177,308.18,1,1,2025-03-11,0156,T,67,6.1NRT,282.07,9.7,D
47.0969,122.06819,303.46,1,1,2025-03-11,0156,T,56,6.1NRT,279.8,7.49,D
44.84415,132.76768,303.43,3.08,1.67,2025-03-11,0156,T,49,6.1NRT,273.76,43.21,D
46.90978,122.45762,300.04,1.01,1,2025-03-11,0156,T,22,6.1NRT,284.9,4.22,D
44.84383,132.76053,301.39,3.08,1.67,2025-03-11,0156,T,29,6.1NRT,273.61,35.44,D
46.81416,122.83653,300.85,1.02,1.01,2025-03-11,0156,T,42,6.1NRT,283.99,4.87,D
46.44937,122.35602,300.18,1.01,1,2025-03-11,0156,T,31,6.1NRT,282.15,4.77,D
46.29865,122.05921,302.25,1,1,2025-03-11,0156,T,51,6.1NRT,281.39,6,D
43.88654,132.93608,305.19,3.37,1.73,2025-03-11,0156,T,61,6.1NRT,276.36,58.35,D
44.54839,126.36166,300.61,1.42,1.18,2025-03-11,0156,T,15,6.1NRT,273.38,7.3,D
44.51615,125.99662,302.29,1.37,1.16,2025-03-11,0156,T,52,6.1NRT,275.58,11.87,D
43.6282,125.66381,302.56,1.38,1.16,2025-03-11,0156,T,50,6.1NRT,276.42,10.93,D
42.14172,124.2883,324.24,1.27,1.12,2025-03-11,0156,T,83,6.1NRT,282.27,34.36,D
41.84265,123.75855,300.67,1.22,1.1,2025-03-11,0156,T,40,6.1NRT,285.41,6.13,D
41.23421,122.70683,310.54,1.13,1.06,2025-03-11,0156,T,70,6.1NRT,285.18,11.87,D
41.16629,122.99059,303.86,1.16,1.07,2025-03-11,0156,T,57,6.1NRT,286.27,6.27,D
41.16399,123.00391,307.66,1.16,1.07,2025-03-11,0156,T,66,6.1NRT,285.88,9.43,D
41.13605,122.99552,302.46,1.16,1.07,2025-03-11,0156,T,17,6.1NRT,287.64,4.87,D
41.58165,119.82246,302.16,1,1,2025-03-11,0156,T,51,6.1NRT,275.62,6.07,D
41.57999,119.83411,301.29,1,1,2025-03-11,0156,T,46,6.1NRT,276.58,5.46,D
37.3325,126.72282,302.83,2.23,1.45,2025-03-11,0158,T,0,6.1NRT,289.36,14.4,D
38.34563,117.56519,300.24,1.03,1.02,2025-03-11,0158,T,27,6.1NRT,281.34,3.6,D
10.89333,107.78114,315.75,1.58,1.24,2025-03-11,0206,T,30,6.1NRT,294.69,7.86,D
-38.33723,-69.05453,303.31,1.32,1.14,2025-03-11,0247,T,54,6.1NRT,287.96,10.39,N
-34.103,-70.45133,303.42,1.33,1.14,2025-03-11,0249,T,55,6.1NRT,285.49,12.02,N
-34.10531,-70.46472,311.97,1.33,1.14,2025-03-11,0249,T,84,6.1NRT,285.75,20.4,N
32.34726,118.41763,300.78,1.03,1.01,2025-03-11,0200,T,32,6.1NRT,288.05,2.51,D
31.89814,120.06336,301.8,1.18,1.08,2025-03-11,0200,T,49,6.1NRT,286.55,4.06,D
31.89184,119.8338,304.54,1.15,1.07,2025-03-11,0200,T,39,6.1NRT,287.59,4.79,D
31.58662,120.2002,306.2,1.21,1.09,2025-03-11,0200,T,61,6.1NRT,290.99,6.96,D
31.38308,119.30266,303.82,1.11,1.05,2025-03-11,0200,T,57,6.1NRT,291.56,5.4,D
31.12099,120.68678,303.87,1.3,1.13,2025-03-11,0200,T,49,6.1NRT,290.38,5.28,D
30.94053,120.95171,304.36,1.35,1.15,2025-03-11,0200,T,44,6.1NRT,289.79,5.94,D
30.89356,121.04053,302.56,1.37,1.16,2025-03-11,0200,T,42,6.1NRT,288.33,4.48,D
31.31228,117.97878,304.84,1.02,1.01,2025-03-11,0200,T,30,6.1NRT,289.09,3.9,D
31.23042,118.14922,303.12,1.03,1.01,2025-03-11,0200,T,35,6.1NRT,290.75,3.42,D
31.15702,118.09103,300.18,1.03,1.01,2025-03-11,0200,T,28,6.1NRT,288.64,2.61,D
31.13509,118.16698,309.04,1.03,1.01,2025-03-11,0200,T,67,6.1NRT,292.56,7.38,D
30.98997,117.78231,305.21,1.02,1.01,2025-03-11,0200,T,30,6.1NRT,291.01,4.45,D
28.31877,118.87139,300.25,1.16,1.07,2025-03-11,0202,T,25,6.1NRT,284.32,4.58,D
27.88299,116.40766,304.78,1,1,2025-03-11,0202,T,60,6.1NRT,288.1,5.37,D
27.56474,116.44224,300.17,1,1,2025-03-11,0202,T,30,6.1NRT,286.07,3.07,D
26.45077,117.50595,310.58,1.07,1.03,2025-03-11,0202,T,70,6.1NRT,288.82,11.08,D
26.44916,117.5162,311.36,1.07,1.03,2025-03-11,0202,T,71,6.1NRT,289.09,11.7,D
26.4996,117.07344,317.69,1.04,1.02,2025-03-11,0202,T,78,6.1NRT,291.16,15.61,D
26.24266,117.88906,304.85,1.11,1.05,2025-03-11,0202,T,57,6.1NRT,289.56,6.6,D
26.05513,118.2413,317.68,1.15,1.07,2025-03-11,0202,T,78,6.1NRT,285.86,19.08,D
25.90317,116.85789,307.93,1.03,1.02,2025-03-11,0202,T,66,6.1NRT,289.43,7.02,D
25.56595,116.26906,301.99,1.01,1.01,2025-03-11,0202,T,39,6.1NRT,287.45,2.81,D
25.24546,117.34244,319.96,1.08,1.04,2025-03-11,0202,T,80,6.1NRT,289.24,19.29,D
25.07496,115.19893,304.54,1,1,2025-03-11,0202,T,55,6.1NRT,291.86,4.64,D
24.27499,114.05927,313.52,1.03,1.02,2025-03-11,0202,T,67,6.1NRT,290.59,8.48,D
24.28369,113.78857,313.37,1.05,1.02,2025-03-11,0202,T,61,6.1NRT,290.41,8.5,D
24.28232,113.79865,319.74,1.05,1.02,2025-03-11,0202,T,73,6.1NRT,289.53,14.61,D
24.13626,114.78713,311.08,1,1,2025-03-11,0202,T,67,6.1NRT,294.81,6.94,D
22.62925,120.55151,314.47,1.83,1.32,2025-03-11,0202,T,61,6.1NRT,296.36,15.7,D
17.40166,120.69919,312.26,2.4,1.49,2025-03-11,0204,T,24,6.1NRT,297.08,21.05,D
15.43122,119.96749,315.66,2.3,1.47,2025-03-11,0204,T,64,6.1NRT,296.34,20.69,D
28.64025,7.53609,305.05,1.05,1.02,2025-03-11,0215,A,63,6.1NRT,284.47,9.53,N
13.3173,6.00939,302,1.01,1,2025-03-11,0219,A,46,6.1NRT,290.75,4.55,N
13.31675,5.95386,307.77,1.01,1,2025-03-11,0219,A,72,6.1NRT,291.65,7.85,N
31.66183,6.05601,302.12,1.31,1.14,2025-03-11,0213,A,47,6.1NRT,284.56,11.75,N
31.40649,5.98238,305.46,1.31,1.14,2025-03-11,0213,A,64,6.1NRT,283.89,15.71,N
8.4543,13.31525,304.53,3.6,1.78,2025-03-11,0219,A,60,6.1NRT,292.31,34.96,N
28.91706,19.76451,307.02,3.8,1.82,2025-03-11,0213,A,26,6.1NRT,284.92,63.62,N
28.90827,19.80153,310.38,3.82,1.83,2025-03-11,0213,A,72,6.1NRT,284.92,82.33,N
5.52695,6.67931,310.5,1.25,1.11,2025-03-11,0221,A,80,6.1NRT,279.42,14.71,N
28.9147,19.79923,306.16,3.82,1.83,2025-03-11,0213,A,67,6.1NRT,284.71,68.74,N
4.98608,7.12187,307.08,1.36,1.16,2025-03-11,0221,A,70,6.1NRT,288.38,10.28,N
3.57756,7.39663,308.02,1.5,1.21,2025-03-11,0221,A,58,6.1NRT,282.6,12.22,N
4.47032,-2.54554,306.11,2.12,1.41,2025-03-11,0221,A,35,6.1NRT,284.58,19.13,N
54.55458,20.59982,313.45,1.05,1.03,2025-03-11,0206,A,87,6.1NRT,273.83,18.92,N
49.38766,23.34188,315.44,1.68,1.28,2025-03-11,0209,A,91,6.1NRT,282.19,37.04,N
-39.82277,176.48935,313.06,1.2,1.09,2025-03-11,0302,A,72,6.1NRT,297.63,10.34,D
-39.82599,176.46172,360.29,1.2,1.09,2025-03-11,0302,A,100,6.1NRT,301.22,108.64,D
-39.81628,176.45987,338.38,1.2,1.09,2025-03-11,0302,A,91,6.1NRT,300.6,47.41,D
10.41154,-85.33557,306.34,1.02,1.01,2025-03-11,0302,T,43,6.1NRT,290.3,5.11,N
10.41026,-85.34463,306.75,1.02,1.01,2025-03-11,0302,T,42,6.1NRT,291.06,5.32,N
10.42041,-85.33688,305,1.02,1.01,2025-03-11,0302,T,42,6.1NRT,289.05,4.35,N
10.41914,-85.34594,308.84,1.02,1.01,2025-03-11,0302,T,76,6.1NRT,290.12,6.86,N
13.41496,-87.10086,305.37,1.1,1.05,2025-03-11,0302,T,39,6.1NRT,294.3,4.79,N
13.41351,-87.11089,308.08,1.1,1.05,2025-03-11,0302,T,73,6.1NRT,292.42,6.57,N
14.00082,-89.15576,332.22,1.41,1.17,2025-03-11,0302,T,100,6.1NRT,295.52,49.29,N
14.13325,-91.54971,305.42,2.1,1.41,2025-03-11,0302,T,64,6.1NRT,293.31,14.77,N
19.39841,-92.04367,306.59,1.81,1.32,2025-03-11,0304,T,40,6.1NRT,292.2,15.77,N
19.45036,-92.08833,307.81,1.82,1.32,2025-03-11,0304,T,57,6.1NRT,291.66,17.22,N
43.68114,95.02066,301.42,1.01,1.01,2025-03-11,0336,T,47,6.1NRT,285.29,3.67,D
24.66277,-97.77797,306.44,3.71,1.8,2025-03-11,0306,T,45,6.1NRT,287.19,64.04,N
30.94384,-88.01076,309.32,1.04,1.02,2025-03-11,0306,T,77,6.1NRT,284.38,12.78,N
40.5767,106.68916,309.07,3.47,1.75,2025-03-11,0336,T,67,6.1NRT,284.96,46.01,D
30.95203,-89.84695,304.09,1.01,1,2025-03-11,0306,T,58,6.1NRT,282.28,9.29,N
39.82737,98.36922,304.37,1.22,1.1,2025-03-11,0336,T,21,6.1NRT,288.43,3.95,D
35.18542,-96.00034,305.2,1.6,1.25,2025-03-11,0308,T,63,6.1NRT,284.5,17.67,N
39.81787,98.36639,308.56,1.22,1.1,2025-03-11,0336,T,64,6.1NRT,289.55,8.07,D
35.68348,-93.95092,301.08,1.21,1.1,2025-03-11,0308,T,12,6.1NRT,283.88,8.03,N
35.73557,-93.93689,311.39,1.21,1.09,2025-03-11,0308,T,82,6.1NRT,284.68,16.85,N
39.81546,98.38017,306.29,1.22,1.1,2025-03-11,0336,T,58,6.1NRT,290,5.83,D
35.73346,-93.94954,302.41,1.21,1.09,2025-03-11,0308,T,34,6.1NRT,283.05,9.17,N
39.65813,98.97566,307.71,1.31,1.14,2025-03-11,0336,T,60,6.1NRT,293.07,6.44,D
35.97306,-92.99017,306.24,1.1,1.05,2025-03-11,0308,T,67,6.1NRT,285.62,11.21,N
40.09929,94.65775,301.46,1,1,2025-03-11,0336,T,25,6.1NRT,287.57,3.44,D
35.97117,-93.00207,307,1.1,1.05,2025-03-11,0308,T,70,6.1NRT,285.02,11.76,N
36.27188,-91.45422,306.31,1.01,1,2025-03-11,0308,T,68,6.1NRT,283.7,10.42,N
36.27029,-91.46516,310.32,1.01,1,2025-03-11,0308,T,80,6.1NRT,283.09,13.22,N
35.6866,-95.05865,302.35,1.38,1.16,2025-03-11,0308,T,41,6.1NRT,284.17,11.04,N
35.5575,-95.76541,303.09,1.52,1.22,2025-03-11,0308,T,53,6.1NRT,284.94,14.39,N
35.69932,-95.04674,303.46,1.38,1.16,2025-03-11,0308,T,53,6.1NRT,284.28,12.12,N
36.46513,-91.64639,302.99,1.01,1.01,2025-03-11,0308,T,53,6.1NRT,280.24,9.27,N
36.03134,-94.80881,303.39,1.32,1.14,2025-03-11,0308,T,55,6.1NRT,282.23,11.6,N
36.04372,-94.79731,310.25,1.32,1.14,2025-03-11,0308,T,67,6.1NRT,284.06,17.35,N
36.04125,-94.81142,327.84,1.32,1.14,2025-03-11,0308,T,100,6.1NRT,285.13,42.27,N
36.05362,-94.79995,324.55,1.32,1.14,2025-03-11,0308,T,100,6.1NRT,285.72,36.69,N
36.05116,-94.81406,317,1.32,1.14,2025-03-11,0308,T,94,6.1NRT,284.73,25.09,N
36.06593,-94.78863,312.95,1.31,1.14,2025-03-11,0308,T,86,6.1NRT,284.49,21.06,N
36.0635,-94.80268,329.53,1.32,1.14,2025-03-11,0308,T,100,6.1NRT,285.96,45.58,N
36.28932,-96.34433,317.79,1.59,1.24,2025-03-11,0308,T,96,6.1NRT,285.47,35.92,N
36.28605,-96.36153,327.4,1.59,1.24,2025-03-11,0308,T,100,6.1NRT,284.72,55.66,N
36.30006,-96.34746,334.56,1.59,1.24,2025-03-11,0308,T,100,6.1NRT,286.7,73.05,N
36.29682,-96.36462,325.87,1.59,1.24,2025-03-11,0308,T,100,6.1NRT,284.35,50.66,N
36.3108,-96.35067,311.75,1.59,1.24,2025-03-11,0308,T,83,6.1NRT,285.39,25.21,N
36.32153,-96.3539,303.94,1.59,1.24,2025-03-11,0308,T,58,6.1NRT,284.27,16.06,N
38.85446,-93.48449,301.09,1.07,1.03,2025-03-11,0308,T,37,6.1NRT,281.57,7.63,N
38.86345,-93.48688,305.15,1.07,1.03,2025-03-11,0308,T,63,6.1NRT,281.83,10.3,N
39.83309,-92.96993,304.14,1.02,1.01,2025-03-11,0308,T,59,6.1NRT,282.83,9.11,N
26.6892,95.30857,325.21,1.4,1.17,2025-03-11,0340,T,57,6.1NRT,293.44,32.63,D
26.68221,95.30084,322.19,1.4,1.17,2025-03-11,0340,T,81,6.1NRT,292.37,30.69,D
26.68005,95.31347,319.76,1.4,1.17,2025-03-11,0340,T,79,6.1NRT,291.99,26.77,D
26.5915,94.37733,310.89,1.24,1.11,2025-03-11,0340,T,68,6.1NRT,293.4,11.2,D
26.28318,94.36178,306.59,1.25,1.11,2025-03-11,0340,T,62,6.1NRT,292.32,8.35,D
26.23584,94.46495,330.14,1.27,1.12,2025-03-11,0340,T,86,6.1NRT,294.15,38.82,D
26.77342,90.93365,318.72,1,1,2025-03-11,0340,T,69,6.1NRT,300.29,11.2,D
26.75628,90.99087,321.37,1,1,2025-03-11,0340,T,73,6.1NRT,295.93,14.41,D
26.75489,91.00064,337.31,1,1,2025-03-11,0340,T,89,6.1NRT,297.6,35.14,D
26.76694,90.85233,344.26,1,1,2025-03-11,0340,T,93,6.1NRT,299.97,45.62,D
26.76555,90.86213,349.64,1,1,2025-03-11,0340,T,95,6.1NRT,300.59,56.49,D
26.76417,90.87192,315.4,1,1,2025-03-11,0340,T,71,6.1NRT,299.67,8.17,D
26.21282,94.42177,312.65,1.27,1.12,2025-03-11,0340,T,72,6.1NRT,294.14,13.59,D
26.21062,94.43478,337.84,1.27,1.12,2025-03-11,0340,T,91,6.1NRT,295.5,54.26,D
26.20847,94.44751,303.78,1.27,1.12,2025-03-11,0340,T,30,6.1NRT,293.08,4.34,D
26.75815,90.85081,339.94,1,1,2025-03-11,0340,T,91,6.1NRT,300.5,37.52,D
26.75677,90.8606,344.26,1,1,2025-03-11,0340,T,93,6.1NRT,300.14,44.71,D
26.73689,90.93739,316.32,1,1,2025-03-11,0340,T,34,6.1NRT,300.49,6.65,D
26.2066,94.20353,328.03,1.23,1.1,2025-03-11,0340,T,85,6.1NRT,293.89,34.23,D
26.2046,94.21573,336.88,1.24,1.1,2025-03-11,0340,T,90,6.1NRT,293.77,50.69,D
26.70141,90.85457,321.6,1,1,2025-03-11,0340,T,78,6.1NRT,300.68,11.86,D
26.70002,90.86436,319,1,1,2025-03-11,0340,T,68,6.1NRT,301.36,9.93,D
25.98623,94.8441,319.35,1.35,1.15,2025-03-11,0340,T,79,6.1NRT,292.7,25.6,D
25.98378,94.85851,323.88,1.35,1.15,2025-03-11,0340,T,82,6.1NRT,292.33,32.89,D
25.94156,94.98288,303.67,1.38,1.16,2025-03-11,0340,T,55,6.1NRT,290.6,9.69,D
25.9271,94.88526,325.41,1.36,1.16,2025-03-11,0340,T,83,6.1NRT,288.85,34.59,D
25.92918,94.87955,308.82,1.36,1.16,2025-03-11,0340,T,26,6.1NRT,288.9,11.7,D
25.92702,94.89236,319.43,1.36,1.16,2025-03-11,0340,T,74,6.1NRT,288.69,25.49,D
25.91335,94.84991,310.15,1.36,1.15,2025-03-11,0340,T,57,6.1NRT,292.17,12.91,D
25.91135,94.86166,409.2,1.36,1.15,2025-03-11,0340,T,100,6.1NRT,304.9,487.59,D
25.90926,94.87398,337.88,1.36,1.16,2025-03-11,0340,T,85,6.1NRT,292.1,58.96,D
25.89246,94.66851,302.01,1.32,1.14,2025-03-11,0340,T,28,6.1NRT,289.83,6.28,D
27.18127,84.61661,307.53,2.09,1.41,2025-03-11,0340,T,56,6.1NRT,294.02,12.64,D
25.81873,94.79946,304.66,1.35,1.15,2025-03-11,0340,T,55,6.1NRT,291.3,7.91,D
25.8166,94.81204,304.52,1.35,1.15,2025-03-11,0340,T,54,6.1NRT,291.12,7.87,D
25.81777,94.74387,317.78,1.34,1.15,2025-03-11,0340,T,77,6.1NRT,292.72,22.02,D
25.81541,94.75783,312.34,1.34,1.15,2025-03-11,0340,T,71,6.1NRT,293.1,14.85,D
25.76091,94.03426,314.86,1.23,1.1,2025-03-11,0340,T,73,6.1NRT,296.77,12.35,D
25.75908,94.04533,307.79,1.23,1.1,2025-03-11,0340,T,59,6.1NRT,296.4,5.61,D
26.95006,84.47262,308.24,2.12,1.42,2025-03-11,0340,T,57,6.1NRT,294.4,13.16,D
26.94864,84.46553,312.56,2.12,1.42,2025-03-11,0340,T,67,6.1NRT,294.45,22.79,D
25.24248,94.4882,307.09,1.32,1.14,2025-03-11,0340,T,45,6.1NRT,296.83,6.56,D
25.34441,93.80741,303.43,1.21,1.09,2025-03-11,0340,T,43,6.1NRT,291.91,6.18,D
25.25563,93.8438,315.52,1.22,1.1,2025-03-11,0340,T,54,6.1NRT,292.17,15.21,D
25.25,93.81761,310.21,1.22,1.1,2025-03-11,0340,T,37,6.1NRT,291.01,10.71,D
25.24791,93.83059,322.14,1.22,1.1,2025-03-11,0340,T,79,6.1NRT,293.55,24.08,D
25.20361,93.29288,307.36,1.15,1.07,2025-03-11,0342,T,50,6.1NRT,297.22,6.26,D
25.08828,93.81724,306.13,1.22,1.1,2025-03-11,0342,T,53,6.1NRT,292.85,6.73,D
25.01859,93.67829,307.68,1.2,1.09,2025-03-11,0342,T,61,6.1NRT,293.65,9.61,D
25.20871,92.14228,308.4,1.04,1.02,2025-03-11,0342,T,63,6.1NRT,295.04,5.28,D
25.00387,93.38182,315.4,1.16,1.07,2025-03-11,0342,T,74,6.1NRT,293.06,14.93,D
24.99287,93.38988,308.1,1.17,1.07,2025-03-11,0342,T,45,6.1NRT,293.31,8.2,D
24.99114,93.40049,310.41,1.17,1.08,2025-03-11,0342,T,63,6.1NRT,292.78,10.39,D
24.84399,94.16582,318.09,1.29,1.13,2025-03-11,0342,T,77,6.1NRT,291.97,21.69,D
24.84343,94.16016,307.11,1.29,1.13,2025-03-11,0342,T,43,6.1NRT,292.07,8.91,D
24.84155,94.17156,308.74,1.29,1.13,2025-03-11,0342,T,62,6.1NRT,291.03,10.92,D
24.87115,93.80747,305.24,1.23,1.1,2025-03-11,0342,T,41,6.1NRT,294.94,4.67,D
25.25644,91.26783,304.87,1,1,2025-03-11,0342,T,24,6.1NRT,292.84,4.38,D
25.25502,91.27747,308.75,1,1,2025-03-11,0342,T,60,6.1NRT,291.35,7.33,D
25.59764,86.35042,307.07,1.5,1.21,2025-03-11,0342,T,52,6.1NRT,295.45,8.24,D
24.40596,93.45821,386.98,1.2,1.09,2025-03-11,0342,T,100,6.1NRT,301.73,237.44,D
24.40405,93.46973,336.45,1.2,1.09,2025-03-11,0342,T,89,6.1NRT,293.74,47.65,D
24.40241,93.45153,351.63,1.2,1.09,2025-03-11,0342,T,96,6.1NRT,296.07,83.89,D
24.40052,93.46337,367.56,1.2,1.09,2025-03-11,0342,T,100,6.1NRT,298.96,139.45,D
24.47764,92.73698,310.98,1.11,1.05,2025-03-11,0342,T,66,6.1NRT,296.88,7.54,D
24.3787,92.77764,318.2,1.11,1.05,2025-03-11,0342,T,76,6.1NRT,295.55,15.27,D
24.3695,92.77592,317.69,1.11,1.05,2025-03-11,0342,T,75,6.1NRT,295.42,14.74,D
24.2113,93.75359,310.33,1.25,1.11,2025-03-11,0342,T,65,6.1NRT,298.26,9.55,D
24.05948,93.86678,311.74,1.27,1.12,2025-03-11,0342,T,68,6.1NRT,296.57,10.74,D
24.20007,92.67632,337.54,1.11,1.05,2025-03-11,0342,T,90,6.1NRT,297.53,42.53,D
24.19844,92.6866,325.04,1.11,1.05,2025-03-11,0342,T,82,6.1NRT,296.61,23.05,D
23.97572,93.67682,304.81,1.24,1.11,2025-03-11,0342,T,28,6.1NRT,294.28,4.7,D
23.49062,96.50034,308.38,1.95,1.36,2025-03-11,0342,T,60,6.1NRT,296.93,11.46,D
23.93644,93.79439,326.76,1.26,1.12,2025-03-11,0342,T,83,6.1NRT,297.9,32.08,D
23.93445,93.8065,306.56,1.27,1.12,2025-03-11,0342,T,51,6.1NRT,296.39,6.87,D
23.87612,93.85399,306.43,1.28,1.12,2025-03-11,0342,T,43,6.1NRT,294.58,6.87,D
23.8813,93.62704,307.91,1.24,1.11,2025-03-11,0342,T,52,6.1NRT,297.53,7.9,D
24.04187,92.50491,318.72,1.09,1.04,2025-03-11,0342,T,76,6.1NRT,297.12,15.25,D
23.82445,93.85051,308.2,1.28,1.12,2025-03-11,0342,T,51,6.1NRT,293.61,8.52,D
